Ticker,Sector,ROA,ROE,ROCE,EBIT_Margin,Current_Ratio,Debt/Assets,Debt/Equity,Net_Debt/EBITDA,Asset_Turnover,WCTA,RETA,Market_to_Book,Revenue_Growth_YoY,Log_Revenue,Market_Cap
BCM,RealEstate,0.0583,0.1586,0.09680961349568144,0.5446903750436963,1.447740940904449,0.6171720640388971,1.612139569933592,8.46706087776705,0.11447492677490877,0.15935877660853867,0.39724075853098095,,0.3122197209653987,22.665234284407273,
