Ticker,Sector,ROA,ROE,ROCE,EBIT_Margin,Current_Ratio,Debt/Assets,Debt/Equity,Net_Debt/EBITDA,Asset_Turnover,WCTA,RETA,Market_to_Book,Revenue_Growth_YoY,Log_Revenue,Market_Cap
TPB,Banking,0.016,0.1765,,,,0.9090307463178084,9.992725118902055,36.934441196482524,,,0.08890431849690354,,,,
